taxonID	type	description	language	source
0399D61F578CFF19FE0BFAE4FC105562.taxon	diagnosis	Diagnosis (female). Antenna with a weak constriction between C 1 and C 2 (Fig. 1059); genal carina present; mesoscutellum (Fig. 264) with submedian grooves distinct, diverging slightly towards posterior part, median part with weak reticulation and with a weak ± complete median groove, lateral parts with strong reticulation, meshes elongate; dorsellum with median carina; propodeum (Fig. 264) with strong reticulation and strong carinae, callus with four setae; petiole transverse with strong sculpture on dorsal part; gaster (Fig. 264) short ovate, 1.6 × as long as wide, medio-basal Gt 1 with longitudinal carinae laterally, tergites with strong reticulation, apex of gonoplac ± blunt (Fig. 265). Female holotype: length of body 1.4 mm (paratype 1.4 mm). Scape yellowish-brown, pedicel and flagellum dark brown. Head black with metallic blue tinges, clypeus dark brown. Mesosoma black with metallic blue tinges. Legs with fore and mid coxae dark brown, hind coxa black with metallic blue tinges; trochanters yellowish-brown; fore femur pale brown with apex yellowish-brown, mid and hind femora dark brown with apex yellowish-brown; tibiae and tarsi yellowish-brown. Petiole black. Gaster with Gt 1 black with metallic blue tinges, G 2 - 5 metallic purple, Gt 6 - 7 black. Antenna with a weak constriction between C 1 and C 2. Face below level of toruli and scrobes with weak reticulation, clypeus smooth, frons with strong reticulation; with genal carina. Vertex with strong reticulation, inside ocellar triangle also with transverse carinae. Mesoscutum with strong reticulation, meshes isodiametric on sidelobes, elongate on midlobe; midlobe with an indistinct median groove in posterior half, with five scattered adnotaular setae. Mesoscutellum with submedian grooves distinct, diverging slightly towards posterior part, median part with weak reticulation and with a weak ± complete median groove, lateral parts with strong reticulation and with nine scattered setae, meshes elongate. Dorsellum with weak sculpture, with median carina. Propodeum with a narrow median carina that expands in posterior part; with strong carinae and strong reticulation; callus with four setae. Fore and mid coxae with weak reticulation and shiny, hind coxa with strong reticulation. Fore wing with four setae on dorsal surface of submarginal vein; speculum closed; costal setal row broken. Petiole transverse with strong sculpture on dorsal part. Gaster short ovate; medio-basal Gt 1 with longitudinal carinae laterally; tergites with strong reticulation; apex of gonoplac ± blunt. Relative measurements: head length, dorsal view 17; head length, frontal view 28; POL 7.5; OOL 6; lateral ocellus diameter 3.5; head width 40; mouth width 13; malar space 9; eye length 18; scape length 14; scape width 3.2; pedicel + flagellum length 44; pedicel length 5; pedicel width, dorsal view 3.5; F 1 length 6.5; F 1 width 4; F 2 length 7; F 2 width 4; F 3 length 7; F 3 width 4; clava length 16; clava width 4.5; C 3 length 5.5; spicule length 1.5; mesosoma length 45; mesosoma width 33; midlobe of mesoscutum length 15.5; mesoscutellum length 17; mesoscutellum width 16; median part of mesoscutellum width (measured medially) 7; median part of mesoscutellum, width in anterior part 7; median part of mesoscutellum, width in posterior part 8; lateral part of mesoscutellum, width (measured medially) 3.5; dorsellum length 2; propodeum length 9; costal cell length 21; costal cell width (measured at widest part) 2; marginal vein length 20; stigmal vein length 7; gaster length 53; gaster width 33; Gt 2 length (measured medially) 6; Gt 4 length (measured medially) 12; Gt 7 length (measured medially) 4; Gt 7 width (measured at base) 12; longest cercal seta length 12; shortest cercal seta length 6. Male. Unknown.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F578CFF19FE0BFAE4FC105562.taxon	biology_ecology	Hosts. Unknown.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F578CFF19FE0BFAE4FC105562.taxon	distribution	Distribution. Costa Rica.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F578CFF19FE0BFAE4FC105562.taxon	materials_examined	Material examined. Holotype ♀ COSTA RICA, Heredia, Estación Biológica La Selva, 10 º 26 ’ N, 84 º 01 ’ W, 100 - 200 m, 30 - 31. iii. 2002, swept, J. A. Azofeifa (MZLU). Paratype 1 ♀ COSTA RICA, Puntarenas, Reserva Privada Karen Mogensen, 9 º 52 ′ N 85 º 03 ′ W, 305 m, 23 - 24. ii. 2013, J. S. Noyes (NHMUK).	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F57B2FF1BFE0AFF2EFCF95138.taxon	description	(Figs 266, 267, 739)	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F57B2FF1BFE0AFF2EFCF95138.taxon	diagnosis	Diagnosis (female). Antenna with distinct constriction between C 1 and C 2 (Fig. 739); with genal carina; mesoscutellum (Fig. 266) with submedian grooves distinct and parallel, median part with weak reticulation hence shiny, lateral parts with strong reticulation; mid coxa yellowish-brown (Fig. 267); propodeum (Fig. 266) with strong reticulation and a few irregular carinae, callus with five setae; gaster (Fig. 266) 2.2 × as long as wide, tergites with strong reticulation. Female holotype: length of body 2.1 mm (paratype 2.4 mm). Scape yellowish-brown, pedicel and flagellum dark brown. Face below level of toruli golden-green, clypeus dark brown, frons metallic bluish-green, antennal scrobes black with metallic tinges. Mesoscutum with sidelobes black and midlobe metallic bluish-green, mesoscutellum and propodeum golden-green with blue tinges. Legs with fore coxa black with posterior part dark brown, mid coxa yellowish-brown, hind coxa yellowish-brown with posterior-basal half black with metallic tinges; trochanters, femora, tibiae and tarsi yellowish-brown. Petiole black. Gaster with Gt 1 - 6 metallic bluish-green, Gt 2 - 5 also with dorsal part with metallic purple tinges, Gt 7 black; gonoplac black. Antenna with a distinct constriction between C 1 and C 2. Frons with strong reticulation, clypeus smooth, antennal scrobes with weak reticulation; with genal carina. Vertex with strong reticulation outside ocellar triangle, with wrinkled sculpture inside ocellar triangle; with a carina between posterior ocelli in posterior part. Occipital margin ± carinate. Mesoscutum with strong reticulation, meshes isodiametric on sidelobes, elongate on midlobe; midlobe with median groove indicated in posterior half, with eight adnotaular setae in two rows. Mesoscutellum with weak reticulation on median part, lateral parts with strong reticulation, meshes elongate; submedian grooves distinct, straight and parallel; with five setae scattered over lateral parts. Dorsellum with weak sculpture, with an indistinct median carina. Propodeum with a strong and wide median carina that expands posteriorly; with a few strong irregular carinae and strong reticulation; callus with five setae. Fore and hind coxae with strong reticulation, mid coxa with weak reticulation. Fore wing with five setae on dorsal surface of submarginal vein; speculum closed; costal setal row unbroken. Petiole transverse, with strong sculpture on dorsal part. Gaster elongate; medio-basal Gt 1 with two short longitudinal carinae laterally; tergites with strong reticulation. Relative measurements: head length, dorsal view 22; head length, frontal view 37; POL 9.5; OOL 7; lateral ocellus diameter 4.2; head width 51; mouth width 13; malar space 12; eye length 21; scape length 20; scape width 4.5; pedicel + flagellum length 58; pedicel length 7.5; pedicel width, dorsal view 4; F 1 length 8.5; F 1 width 5; F 2 length 9; F 2 width 5; F 3 length 9.5; F 3 width 5; clava length 21; clava width 5.5; C 3 length 7.5; spicule length 3; mesosoma length 63; mesosoma width 45; midlobe of mesoscutum length 24; mesoscutellum length 24.5; mesoscutellum width 21; median part of mesoscutellum width (measured medially) 9.5; median part of mesoscutellum, width in anterior part 9.5; median part of mesoscutellum, width in posterior part 9.5; lateral part of mesoscutellum, width (measured medially) 4; dorsellum length 3; propodeum length 11; costal cell length 36; costal cell width (measured at widest part) 2; marginal vein length 39; stigmal vein length 9; gaster length 89; gaster width 40; Gt 2 length (measured medially) 8; Gt 4 length (measured medially) 14.5; Gt 7 length (measured medially) 13; Gt 7 width (measured at base) 12; longest cercal seta length 15; shortest cercal seta length 6. Male. Unknown.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F57B2FF1BFE0AFF2EFCF95138.taxon	biology_ecology	Hosts. Unknown.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F57B2FF1BFE0AFF2EFCF95138.taxon	distribution	Distribution. Costa Rica.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F57B2FF1BFE0AFF2EFCF95138.taxon	materials_examined	Material examined. Holotype ♀ COSTA RICA, Puntarenas, San Vito, Estación Biológica Las Alturas, 8 ° 57 ’ N, 82 ° 50 ’ W, 1500 m, 17 - 18. ii. 2012, J. S. Noyes (NHMUK). Paratype: 1 ♀ with same label data as holotype (NHMUK).	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F57B2FF1BFE0AFF2EFCF95138.taxon	etymology	Etymology. Name referring to collecting locality, Las Alturas.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F57B1FF1AFE04FDAAFD7B573D.taxon	description	(Figs 268, 269, 747)	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F57B1FF1AFE04FDAAFD7B573D.taxon	diagnosis	Diagnosis (female). Antennal clava with a weak constriction between C 1 and C 2 (Fig. 747); mesoscutum (Fig. 268) with strong reticulation, meshes elongate, and with a weak median groove in posterior one-third; mesoscutellum (Fig. 268) with submedian grooves distinct, curved and diverging towards posterior part, with a ± complete median groove; dorsellum with median carina; propodeum (Fig. 268) with strong irregular carinae medially, callus with four setae; petiole very short, just a narrow band; gaster (Fig. 268) 2.6 × as long as wide, medio-basal Gt 1 with short longitudinal carinae laterally, tergites with strong reticulation. Female holotype: length of body 2.3 mm. Scape dark brown with base yellowish-brown, pedicel and flagellum dark brown. Face below level of toruli golden-green, clypeus dark brown, frons metallic bluish-green, antennal scrobes black; vertex black with metallic green tinges. Mesoscutum dark brown with metallic blue and green tinges, mesoscutellum and propodeum golden-green. Legs with fore and mid coxae dark brown, hind coxa dark brown with metallic tinges; trochanters dark brown; femora dark brown with apex yellowish-brown; tibiae yellowish-brown; T 1 – 3 yellowish-brown, T 4 pale brown. Petiole black. Gaster with Gt 1 golden-green, Gt 2 - 4 golden-purple, Gt 5 - 6 golden-green, Gt 7 dark brown with golden-green tinges; gonoplac black. Antenna with a weak constriction between C 1 and C 2. Face below level of toruli with weak reticulation, clypeus smooth, frons rugose, antennal scrobes with weak reticulation; with a weak genal carina. Vertex with strong reticulation outside ocellar triangle, rugose inside ocellar triangle. Mesoscutum with strong reticulation, meshes isodiametric on sidelobes, elongate on midlobe; midlobe with a median groove in posterior one-third, with nine scattered adnotaular setae. Mesoscutellum with strong reticulation on median part and with a weak but ± complete median groove, lateral parts with strong reticulation, meshes elongate; submedian grooves distinct, curved and diverging towards posterior part; with four setae scattered over lateral parts. Dorsellum with weak reticulation, with median carina. Propodeum with a few strong irregular carinae on median part, laterally with strong reticulation; callus with four setae. Fore and hind coxae with strong reticulation, mid coxa with weak reticulation. Fore wing with five setae on dorsal surface of submarginal vein; speculum closed; costal setal row unbroken. Petiole very short, just a narrow band. Gaster elongate; medio-basal Gt 1 with short longitudinal carinae laterally; tergites with strong reticulation. Relative measurements: head length, dorsal view 20; head length, frontal view 35; POL 10; OOL 6; lateral ocellus diameter 3.5; head width 43; mouth width 16; malar space 12; eye length 19; scape length 16.5; scape width 4.5; pedicel + flagellum length 53; pedicel length 7; pedicel width, dorsal view 3.5; F 1 length 6.5; F 1 width 4.5; F 2 length 8; F 2 width 4.5; F 3 length 8; F 3 width 4.5; clava length 19.5; clava width 5; C 3 length 6.5; spicule length 1.5; mesosoma length 59; mesosoma width 42; midlobe of mesoscutum length 25; mesoscutellum length 22; mesoscutellum width 20; median part of mesoscutellum width (measured medially) 8.5; median part of mesoscutellum, width in anterior part 8.5; median part of mesoscutellum, width in posterior part 10.5; lateral part of mesoscutellum, width (measured medially) 4.5; dorsellum length 4; propodeum length 10; costal cell length 32; costal cell width (measured at widest part) 2.5; marginal vein length 32; stigmal vein length 10; gaster length 88; gaster width 34; Gt 2 length (measured medially) 12.5; Gt 4 length (measured medially) 12.5; Gt 7 length (measured medially) 15; Gt 7 width (measured at base) 12; longest cercal seta length 13; shortest cercal seta length 5. Male. Unknown.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F57B1FF1AFE04FDAAFD7B573D.taxon	biology_ecology	Hosts. Reared from a stem gall (stem swelling) induced by Procecidochares sp. (Diptera: Tephritidae) on Ageratina sp. (Asteraceae).	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F57B1FF1AFE04FDAAFD7B573D.taxon	distribution	Distribution. Costa Rica.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F57B1FF1AFE04FDAAFD7B573D.taxon	materials_examined	Material examined. Holotype ♀ COSTA RICA, San José, San Gerardo de Dota, 9 º 34 ’ N, 83 º 43 ’ W, 6. viii. 1995, A. Norrbom, ex Procecidochares on Ageratina (NHMUK).	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F57B0FF1DFE0CFBA9FD0856A2.taxon	description	(Figs 270, 271, 913)	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
0399D61F57B0FF1DFE0CFBA9FD0856A2.taxon	diagnosis	Diagnosis (female). Antennal clava solid (Fig. 271); genal carina present and strong; mesoscutellum (Fig. 270) with strong rugosity, submedian grooves with outer margin indistinct; dorsellum with median carina; propodeum (Fig. 270) with strong reticulation, callus with four setae; petiole very short, just a narrow band; gaster (Fig. 270) 2.4 × as long as wide, medio-basal Gt 1 with a transverse sharp edge dorsally, tergites with strong reticulation. Female holotype: length of body 2.1 mm (paratype 1.8 mm). Scape yellowish-brown, pedicel and flagellum dark brown. Head with frons metallic bluish-green, clypeus dark brown, antennal scrobes black; vertex black with metallic bluish-green tinges. Mesoscutum and mesoscutellum metallic bluish-purple, propodeum golden-green. Legs with coxae metallic bluish-green; trochanters dark brown; femora black with metallic bluish-green tinges; tibiae yellowish-brown; T 1 – 3 yellowish-brown, T 4 pale brown. Petiole black. Gaster with Gt 1 metallic bluish-green, Gt 2 metallic bluish-purple in anterior half and golden-purple in posterior half, Gt 3 - 5 golden-purple, Gt 6 black with metallic tinges, Gt 7 black; gonoplac black. Antennal clava solid. Face below level of toruli with weak reticulation, clypeus smooth, frons with strong reticulation, antennal scrobes with weak reticulation; with genal carina. Vertex with strong reticulation outside ocellar triangle, with wrinkled sculpture inside ocellar triangle; with a carina between posterior ocelli in posterior part. Mesoscutum with strong reticulation, meshes isodiametric, midlobe with elongate meshes posterio-medially and with a median groove in posterior half, with eight scattered adnotaular setae. Mesoscutellum rugose and with a median groove in anterior two-thirds; submedian grooves with outer margin indistinct, slightly curved, almost parallel; with five setae scattered over lateral parts. Dorsellum with strong sculpture, with median carina. Propodeum with a strong median carina that expands in posterior part; with strong reticulation; callus with four setae. Fore and hind coxae with strong reticulation, mid coxa with weak reticulation. Fore wing with five setae on dorsal surface of submarginal vein; speculum closed; costal setal row broken. Petiole very short, just a narrow band. Gaster elongate; medio-basal Gt 1 with a transverse sharp edge dorsally; tergites with strong reticulation. Relative measurements: head length, dorsal view 22; head length, frontal view 35; POL 9; OOL 5; lateral ocellus diameter 4.5; head width 50; mouth width nm; malar space 12.5; eye length 22; scape length 16; scape width 4; pedicel + flagellum length 51; pedicel length 6; pedicel width, dorsal view 3.5; F 1 length 7.5; F 1 width 4.5; F 2 length 7.5; F 2 width 4.5; F 3 length 7.5; F 3 width 4.5; clava length 16; clava width 5; C 3 length 7; spicule length 1.5; mesosoma length 60; mesosoma width 44; midlobe of mesoscutum length 21; mesoscutellum length 23; mesoscutellum width 21; median part of mesoscutellum width (measured medially) 10; median part of mesoscutellum, width in anterior part 11; median part of mesoscutellum, width in posterior part 10; lateral part of mesoscutellum, width (measured medially) 3.5; dorsellum length 3.5; propodeum length 8; costal cell length 33; costal cell width (measured at widest part) 2; marginal vein length 30; stigmal vein length 10; gaster length 90; gaster width 37; Gt 2 length (measured medially) 9; Gt 4 length (measured medially) 10; Gt 7 length (measured medially) 16; Gt 7 width (measured at base) 15; longest cercal seta length 16; shortest cercal seta length 6. Male. Unknown.	en	Hansson, Christer, Hanson, Paul E. (2023): EULOPHIDAE OF COSTA RICA (HYMENOPTERA: CHALCIDOIDEA), 5: The genus Galeopsomyia Girault. Taxonomic Monographs on Neotropical Hymenoptera (Oxford, England) 3 (1): 1-743, ISBN: 978-1-7397467-2-8, DOI: 10.5281/zenodo.8372024, URL: http://dx.doi.org/10.5281/zenodo.8372023
